stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_desc,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
"816239","816239",Kevin Dr & Willow Pass Rd,38.027473,-121.954582,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=526","","","","",""
"811642","811642",Laurel Rd & Canada Hills Dr,37.972022,-121.758658,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=242","","","","",""
"811516","811516",Laurel Rd & Canada Hills Wy,37.972322,-121.758858,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=243","","","","",""
"811500","811500",Laurel Rd & Hillcrest Ave,37.970829,-121.760475,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=240","","","","",""
"811657","811657",Laurel Rd & Hillcrest Ave,37.970812,-121.76004,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=241","","","","",""
"811635","811635",Laurel Rd & Kushner Wy,37.974831,-121.757554,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=250","","","","",""
"811528","811528",Laurel Rd & Kushner Wy,37.974863,-121.75792,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=251","","","","",""
"818337","818337",Laurel Rd & Rose Ave,37.983461,-121.706062,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=760","","","","",""
"818344","818344",Laurel Rd & Rose Ave,37.983202,-121.704364,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=759","","","","",""
"819854","819854",LMC Brentwood Center,37.895701,-121.72139,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=745","","","","",""
"817118","817118",Lone Tree Way & Gann St,37.961442,-121.718421,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=739","","","","",""
"817139","817139",Lone Tree Way & Medallion Dr,37.96174,-121.71899,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=738","","","","",""
"811776","811776",Lone Tree Wy & Black Diamond Dr,37.969311,-121.79004,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=229","","","","",""
"813525","813525",Lone Tree Wy & Bluerock Dr,37.977616,-121.802896,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=61","","","","",""
"817501","817501",Lone Tree Wy & Canada Valley Rd,37.96186,-121.748546,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=10","","","","",""
"813797","813797",Lone Tree Wy & Canada Valley Rd,37.961497,-121.748934,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=57","","","","",""
"811805","811805",Lone Tree Wy & Clayburn Rd,37.98304,-121.805847,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=226","","","","",""
"813491","813491",Lone Tree Wy & Clearbrook Rd,37.987631,-121.806733,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=63","","","","",""
"811822","811822",Lone Tree Wy & Clearbrook Rd,37.98703,-121.806644,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=224","","","","",""
"813556","813556",Lone Tree Wy & Country Hills Dr,37.968447,-121.786546,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=91","","","","",""
"811782","811782",Lone Tree Wy & Dallas Ranch Rd,37.970867,-121.795192,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=228","","","","",""
"811814","811814",Lone Tree Wy & Davison Dr,37.9846,-121.80598,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=225","","","","",""
"817282","817282",Lone Tree Wy & Deer Valley High,37.964068,-121.774086,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=53","","","","",""
"811769","811769",Lone Tree Wy & Deer Valley Plz,37.967342,-121.784422,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=230","","","","",""
"813560","813560",Lone Tree Wy & Deer Valley Rd,37.966339,-121.781001,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=96","","","","",""
"817295","817295",Lone Tree Wy & Deer Valley Rd,37.965423,-121.77952,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=51","","","","",""
"813539","813539",Lone Tree Wy & Eagleridge Dr,37.971399,-121.795931,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=90","","","","",""
"813462","813462",Lone Tree Wy & East Tregallas Rd,37.995819,-121.806537,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=67","","","","",""
"818787","818787",Lone Tree Wy & Empire Ave,37.961776,-121.733348,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=7","","","","",""
"813778","813778",Lone Tree Wy & Empire Ave,37.961448,-121.731749,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=59","","","","",""
"813766","813766",Lone Tree Wy & Giannini Rnch,37.961474,-121.729846,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=60","","","","",""
"817540","817540",Lone Tree Wy & Giannini Rnch,37.961801,-121.729459,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=6","","","","",""
"811795","811795",Lone Tree Wy & Golf Course Rd,37.976459,-121.802077,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=227","","","","",""
"813811","813811",Lone Tree Wy & Hillcrest Ave,37.96158,-121.758896,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=55","","","","",""
"817488","817488",Lone Tree Wy & Hillcrest Ave,37.961863,-121.761474,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=12","","","","",""
"817517","817517",Lone Tree Wy & Hwy 4,37.961827,-121.745516,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=9","","","","",""
"813824","813824",Lone Tree Wy & Indian Hill Dr,37.961712,-121.764053,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=54","","","","",""
"813541","813541",Lone Tree Wy & Muirwood Wy,37.970022,-121.791272,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=92","","","","",""
"817474","817474",Lone Tree Wy & Prewett Prk,37.964789,-121.775868,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=13","","","","",""
"811846","811846",Lone Tree Wy & Robert St,37.992027,-121.807895,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=222","","","","",""
"813830","813830",Lone Tree Wy & Sagebrush Dr,37.963572,-121.771898,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=52","","","","",""
"813784","813784",Lone Tree Wy & Shady Willow Ln,37.96145,-121.737252,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=58","","","","",""
"817529","817529",Lone Tree Wy & Slatten Ranch Rd,37.96181,-121.737865,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=8","","","","",""
"813502","813502",Lone Tree Wy & Sunset Ln,37.985489,-121.805757,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=64","","","","",""
"813518","813518",Lone Tree Wy & Sutter Delta,37.982628,-121.805496,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=62","","","","",""
"811833","811833",Lone Tree Wy & Terranova Dr,37.989536,-121.807774,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=223","","","","",""
"813807","813807",Lone Tree Wy & Vista Grande Dr,37.961587,-121.754435,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=56","","","","",""
"817490","817490",Lone Tree Wy & Vista Grande Dr,37.961874,-121.755946,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=11","","","","",""
"813489","813489",Lone Tree Wy & Walton Ln,37.991451,-121.807558,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=65","","","","",""
"811851","811851",Lone Tree Wy & West Tregallas Rd,37.99524,-121.807668,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=221","","","","",""
"813470","813470",Lone Tree Wy & Worrell Rd,37.994044,-121.807697,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=66","","","","",""
"812892","812892",Loveridge Rd & California Ave,38.012635,-121.864151,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=141","","","","",""
"819400","819400",Loveridge Rd & Deanza Trail,38.005272,-121.872151,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=725","","","","",""
"814069","814069",Loveridge Rd & Delta Deanza Trail,38.005277,-121.871854,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=726","","","","",""
"817997","817997",Loveridge Rd & East Leland Rd,38.009319,-121.870304,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=143","","","","",""
"812121","812121",Loveridge Rd & Hwy 4,38.011007,-121.869082,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=195","","","","",""
"812902","812902",Loveridge Rd & Hwy 4,38.011095,-121.868197,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=142","","","","",""
"814421","814421",Loveridge Rd & Loveridge Cir,38.007573,-121.871291,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=368","","","","",""
"814817","814817",Loveridge Rd & Stoneman Ave,38.003042,-121.873006,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=369","","","","",""
"810308","810308",Loveridge Rd & Stoneman Ave,38.003073,-121.872716,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=339","","","","",""
"814829","814829",Loveridge Rd & Ventura Dr,38.000318,-121.874049,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=370","","","","",""
"810298","810298",Loveridge Rd & Ventura Dr,38.000402,-121.873729,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=340","","","","",""
"819348","819348",L St & Claudia Ct,38.000299,-121.821285,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=304","","","","",""
"817211","817211",L St & Claudia Ct,38.000014,-121.821126,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=305","","","","",""
"811983","811983",L St & West 18th St,38.005945,-121.819629,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=209","","","","",""
"813055","813055",L St & West 18th St,38.005036,-121.819938,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=155","","","","",""
"815728","815728",L St & West 2nd St,38.016673,-121.819626,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=292","","","","",""
"815716","815716",L St & West 3rd St,38.016433,-121.81985,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=291","","","","",""
"811954","811954",L St & West 5th St,38.015018,-121.819615,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=211","","","","",""
"813072","813072",L St & West 5th St,38.01511,-121.819894,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=157","","","","",""
"811965","811965",L St & West 9th St,38.011809,-121.819615,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=210","","","","",""
"813064","813064",L St & West 9th St,38.011654,-121.819898,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=156","","","","",""
"811996","811996",L St & William Reed Dr,38.004339,-121.819901,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=208","","","","",""
"818756","818756",Main St & Big Break Rd,38.003643,-121.732676,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=640","","","","",""
"817950","817950",Main St & Big Break Rd,38.00483,-121.733495,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=79","","","","",""
"818929","818929",Main St & Bolton East Rd,37.973856,-121.695895,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=434","","","","",""
"810639","810639",Main St & Charles Wy,37.998737,-121.73149,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=446","","","","",""
"810706","810706",Main St & Delta Rd,37.96877,-121.695966,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=431","","","","",""
"819025","819025",Main St & East 18th St,38.005222,-121.752237,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=78","","","","",""
"813644","813644",Main St & Empire Ave,37.997839,-121.730492,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=33","","","","",""
"811058","811058",Main St & Genesco St,37.999947,-121.732442,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=445","","","","",""
"811004","811004",Main St & Laurel Rd,37.983026,-121.696048,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=436","","","","",""
"810687","810687",Main St & Laurel Rd,37.983203,-121.695744,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=435","","","","",""
"817731","817731",Main St & Live Oak Ave,38.005058,-121.741049,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=473","","","","",""
"817749","817749",Main St & Neroly Rd,38.004962,-121.750389,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=472","","","","",""
"810982","810982",Main St & Neroly Rd,37.968972,-121.696205,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=432","","","","",""
"811043","811043",Main St & Norcross Ln,37.997716,-121.716376,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=443","","","","",""
"810641","810641",Main St & Norcross Ln,37.997947,-121.716936,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=444","","","","",""
"813628","813628",Main St & Teakwood Dr,37.997942,-121.726598,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=34","","","","",""
"813637","813637",Main St & Teakwood Dr,37.997717,-121.725735,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=35","","","","",""
"810995","810995",Main St & West Bolton Rd,37.973361,-121.696103,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=433","","","","",""
"816565","816565",Marina Blvd & East 3rd St,38.03422,-121.884078,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=555","","","","",""
"816605","816605",Marina Blvd & Pelican Loop,38.034511,-121.884188,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=554","","","","",""
"816358","816358",Mariners Cove Dr & Pacifica Ave,38.033498,-121.972628,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=507","","","","",""
"816343","816343",Mota Dr & Azores Cir,38.02856,-121.973148,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=501","","","","",""
"816336","816336",Mota Dr & Rio Ln,38.02768,-121.97429,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=500","","","","",""
"813998","813998",Muir Rd & Roman Wy,37.994576,-122.10983,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=565","","","","",""
"819213","819213",Muir Rd & Roman Wy,37.994693,-122.110006,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=564","","","","",""
"814568","814568",Muir Rd & Veterans Dr,37.994118,-122.114444,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=563","","","","",""
"810656","810656",Ohara Ave & Acme St,37.996982,-121.713893,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=442","","","","",""
"811036","811036",Ohara Ave & Acme St,37.996836,-121.714033,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=441","","","","",""
"817555","817555",Ohara Ave & Atherton Blvd,37.966732,-121.714266,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=5","","","","",""
"813750","813750",Ohara Ave & Atherton Blvd,37.967839,-121.713914,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=609","","","","",""
"810660","810660",Ohara Ave & East Home St,37.995132,-121.713903,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=440","","","","",""
"819104","819104",Ohara Ave & Francisco Villa Dr,37.991522,-121.714133,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=437","","","","",""
"817141","817141",Ohara Ave & Grant St,37.954182,-121.71398,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=742","","","","",""
"810673","810673",Ohara Ave & Las Dunas Ave,37.992577,-121.71388,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=438","","","","",""
"811027","811027",Ohara Ave & West Home St,37.994505,-121.714045,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=439","","","","",""
"815123","815123",Pacifica Ave & Breaker Dr,38.033961,-121.965717,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=513","","","","",""
"815134","815134",Pacifica Ave & Canal Dr,38.034087,-121.966032,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=512","","","","",""
"815016","815016",Pacifica Ave & Harbor Dr,38.033969,-121.968545,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=716","","","","",""
"815110","815110",Pacifica Ave & Inlet Dr,38.034098,-121.968898,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=509","","","","",""
"817945","817945",Pacifica Ave & Port Chicago Hwy,38.034078,-121.961092,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=517","","","","",""
"815096","815096",Pacifica Ave & Shoal Dr,38.033933,-121.974424,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=506","","","","",""
"819162","819162",Pacifica Ave & Wharf Dr,38.034024,-121.976233,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=715","","","","",""
"812132","812132",Pittsburg Antioch Hwy & Loveridge Rd,38.015176,-121.860563,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=194","","","","",""
"812885","812885",Pittsburg Antioch Hwy & Loveridge Rd,38.015361,-121.860508,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=140","","","","",""
"818889","818889",Pittsburg/Bay Point BART,38.017592,-121.945317,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=625","","","","",""
"816583","816583",Pittsburg Marina,38.038622,-121.885152,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=607","","","","",""
"816531","816531",Polaris Dr & Balclutha Wy,38.022629,-121.921309,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=541","","","","",""
"812291","812291",Polaris Dr & Brickyard Ave,38.023167,-121.911356,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=178","","","","",""
"812598","812598",Polaris Dr & Brickyard Ave,38.023331,-121.910361,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=111","","","","",""
"812580","812580",Polaris Dr & East Catamaran Cir,38.02332,-121.915079,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=110","","","","",""
"812301","812301",Polaris Dr & East Catamaran Cir,38.023146,-121.915093,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=177","","","","",""
"812579","812579",Polaris Dr & Range Rd,38.023346,-121.917617,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=109","","","","",""
"812317","812317",Polaris Dr & Range Rd,38.023161,-121.917789,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=176","","","","",""
"815147","815147",Port Chicago Hwy & Pacific Ave,38.033691,-121.960591,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=518","","","","",""
"819278","819278",Power Ave & Andrew Ave,38.020107,-121.900204,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=113","","","","",""
"812289","812289",Power Ave & Case Dr,38.022271,-121.90568,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=179","","","","",""
"819143","819143",Power Ave & Jorgensen Dr,38.021849,-121.903963,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=112","","","","",""
"812270","812270",Power Ave & Jorgensen Dr,38.021323,-121.903544,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=180","","","","",""
"817932","817932",Prewett Prk & Lone Tree Wy,37.966011,-121.774433,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=712","","","","",""
"810527","810527",Prewett Ranch Dr & Forty Niner Wy,37.957625,-121.779145,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=681","","","","",""
"810396","810396",Prewett Ranch Dr & Forty Niner Wy,37.957507,-121.779437,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=680","","","","",""
"810401","810401",Prewett Ranch Dr & Marigold Wy,37.959706,-121.786104,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=682","","","","",""
"810515","810515",Prewett Ranch Dr & Marigold Wy,37.960071,-121.786348,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=683","","","","",""
"810504","810504",Prewett Ranch Dr & Mokelumne Dr,37.96158,-121.789798,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=685","","","","",""
"810417","810417",Prewett Ranch Dr & Mokelumne Dr,37.961386,-121.789995,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=684","","","","",""
"810429","810429",Prewett Ranch Dr & Mt Conness Wy,37.959934,-121.795028,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=686","","","","",""
"810493","810493",Prewett Ranch Dr & Mt Conness Wy,37.960114,-121.794772,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=699","","","","",""
"812676","812676",Railroad Ave & Alvarado Ave,38.010761,-121.891634,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=133","","","","",""
"812653","812653",Railroad Ave & Bliss Ave,38.015989,-121.889641,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=125","","","","",""
"812790","812790",Railroad Ave & Bliss Ave,38.015251,-121.890245,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=126","","","","",""
"812204","812204",Railroad Ave & Central Ave,38.025058,-121.886408,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=191","","","","",""
"812816","812816",Railroad Ave & Central Ave,38.024973,-121.886744,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=118","","","","",""
"812800","812800",Railroad Ave & East 17th St,38.021828,-121.887677,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=117","","","","",""
"812669","812669",Railroad Ave & East Leland Rd,38.013312,-121.890655,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=129","","","","",""
"817966","817966",Railroad Ave & Linscheid Dr,38.003088,-121.894495,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=574","","","","",""
"819250","819250",Railroad Ave & Mariposa Dr,38.006202,-121.893301,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=572","","","","",""
"817037","817037",Railroad Ave (NB) & Center Dr,38.018901,-121.888514,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=733","","","","",""
"818964","818964",Railroad Ave (NB) & East 5th St,38.032051,-121.883643,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=750","","","","",""
"817059","817059",Railroad Ave (NB) & East 8th St,38.029047,-121.884681,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=749","","","","",""
"817984","817984",Railroad Ave & Pueblo Dr,37.999261,-121.896266,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=577","","","","",""
"815759","815759",Railroad Ave & Redondo Dr,38.000052,-121.895688,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=576","","","","",""
"817028","817028",Railroad Ave (SB) & Center Dr,38.018196,-121.889166,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=744","","","","",""
"817044","817044",Railroad Ave (SB) & East 5th St,38.031913,-121.883734,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=752","","","","",""
"817063","817063",Railroad Ave (SB) & East 8th St,38.029039,-121.884868,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=751","","","","",""
"812215","812215",Railroad Ave & School St,38.021297,-121.887587,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=186","","","","",""
"813905","813905",Railroad Ave & Sequoia Dr,38.001945,-121.895183,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=575","","","","",""
"812788","812788",Railroad Ave & West Leland Rd,38.011707,-121.8916,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=131","","","","",""
"813895","813895",Railroad Ave & Yosemite Dr,38.005689,-121.893743,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=573","","","","",""
"813594","813594",Sand Creek Rd & Deer Valley Rd,37.94952,-121.775722,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=101","","","","",""
"811345","811345",Sand Creek Rd & Fairview Ave,37.944184,-121.724279,,"","http://rta.trideltatransit.com/RTT/Public/RoutePositionET.aspx?PlatformTag=670","","","","",""
